season,site,parameter,t_mean01,t_mean99,t_slope_behind_01,t_slope_behind_99,t_sd_0199
fall_baseflow,salyer,Specific Conductivity,104.443740844727,401.449401855469,-0.932698852539062,0.805944193522133,82.94515004161805
monsoon,salyer,Specific Conductivity,69.0844314575195,360.442775268555,-0.427400349934897,0.312999267578125,62.11574522892561
snowmelt,salyer,Specific Conductivity,45.4734047317505,164.628321075439,-0.354948984781901,0.367672215779622,27.79727854881774
winter_baseflow,salyer,Specific Conductivity,103.60143081665,378.127079467773,-0.800728230794271,0.81893020629883,60.7880684847852
fall_baseflow,udall,Specific Conductivity,117.704131469727,539.938643798828,-0.651716634114581,0.309730194091797,127.68596254359439
monsoon,udall,Specific Conductivity,76.81796875,585.185678710937,-1.04039064534505,0.417624572753906,124.63774118629993
snowmelt,udall,Specific Conductivity,48.5494340896607,306.387202453613,-1.44935436503092,0.387047505696615,44.203427343411946
winter_baseflow,udall,Specific Conductivity,102.114001159668,452.084552001953,-0.407590250651043,0.309662373860677,99.1900528365125
fall_baseflow,riverbend,Temperature,1.7680909538269,17.7853548431397,-0.00887509981791178,0.0201069310506185,3.6755174485973683
monsoon,riverbend,Temperature,13.2178633880615,23.5115919494629,-0.011836675008138,0.0227337341308593,2.190403387068276
snowmelt,riverbend,Temperature,7.64654441833496,19.1133839416504,-0.0116049690246581,0.0207004013061523,2.404474391960431
winter_baseflow,riverbend,Temperature,1.74910371780396,16.1042642021179,-0.0119492543538412,0.022449291229248,3.3082913141570125
fall_baseflow,salyer,Temperature,0.2108125038445,18.1843050003052,-0.0127895177205404,0.0268863805135092,4.001742303604132
monsoon,salyer,Temperature,11.6605592346191,22.6262654876709,-0.0174844563802083,0.0330646705627441,2.287879813073785
snowmelt,salyer,Temperature,7.20895756721497,18.0844462966919,-0.0112409210205078,0.0220458145141602,2.361091498799571
winter_baseflow,salyer,Temperature,1.00909157276154,17.0695783233643,-0.0167857157389323,0.0354220046997071,3.4151772428820166
fall_baseflow,udall,Temperature,0.306288087069988,17.1988229942322,-0.0105696391615397,0.0228330459594726,3.9501090492016444
monsoon,udall,Temperature,11.983984375,22.8317232131958,-0.0149079602559408,0.0288072700500488,2.261037836410427
snowmelt,udall,Temperature,7.03531818389893,18.6160711669922,-0.0125504709879557,0.0230853150685628,2.569320553017908
winter_baseflow,udall,Temperature,1.09568858623505,16.116227722168,-0.0133315804799397,0.0272210693359375,3.4720547561242014
fall_baseflow,riverbend,Turbidity,2.0102815797077,22.5244506214576,-0.70697673034668,0.695143377304078,3.4629468304451416
monsoon,riverbend,Turbidity,1.43530168533325,179.176040649414,-3.29847016906738,3.47115700276693,23.02092434266556
snowmelt,riverbend,Turbidity,3.11585743904114,273.594398193357,-4.34390821329753,4.24570601145426,38.567420972708625
winter_baseflow,riverbend,Turbidity,1.82690543651581,123.561324157715,-3.44699291801453,3.33034734090169,27.292014487615237
fall_baseflow,salyer,Turbidity,0.42093950688839,30.2783549880981,-1.05384119669596,0.913420700232194,3.41030148702944
monsoon,salyer,Turbidity,0.286430795788765,168.514350585934,-1.9277326075236,2.09843129475912,12.127494835685857
snowmelt,salyer,Turbidity,0,248.866775207519,-4.39928932444255,4.49318420410156,36.65901329030842
winter_baseflow,salyer,Turbidity,0.654317578077316,90.6036714172369,-4.20967684268951,5.19088373565672,12.174661893578792
fall_baseflow,udall,Turbidity,1.12770101896783,40.8698265075682,-1.22611307144165,1.20548385334015,6.828790031645597
monsoon,udall,Turbidity,0.759497604370117,144.083572540284,-2.31899758466085,2.13603110249835,12.046240184319107
snowmelt,udall,Turbidity,3.05379278421402,153.96661315918,-2.96267120361328,2.87286175537109,27.850958560953817
winter_baseflow,udall,Turbidity,0,66.2791735839844,-1.46576955159505,1.24120001220703,12.181131076866164
